#group,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE
#datatype,string,long,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,double,string,string,string
#default,mean,,,,,,,,
,result,table,_start,_stop,_time,_value,_field,_measurement,probe
,,0,2025-07-01T00:00:00Z,2025-08-10T00:00:00Z,2025-07-26T13:35:00Z,-71.13559322,rssi,ble_rssi,Pi
,,0,2025-07-01T00:00:00Z,2025-08-10T00:00:00Z,2025-07-26T13:40:00Z,-69.98275862,rssi,ble_rssi,Pi
,,0,2025-07-01T00:00:00Z,2025-08-10T00:00:00Z,2025-07-26T13:45:00Z,-70.94915254,rssi,ble_rssi,Pi
,,0,2025-07-01T00:00:00Z,2025-08-10T00:00:00Z,2025-07-26T13:50:00Z,-71.25862069,rssi,ble_rssi,Pi
,,0,2025-07-01T00:00:00Z,2025-08-10T00:00:00Z,2025-07-26T13:55:00Z,-70.40677966,rssi,ble_rssi,Pi
,,0,2025-07-01T00:00:00Z,2025-08-10T00:00:00Z,2025-07-26T14:00:00Z,-70.13793103,rssi,ble_rssi,Pi
,,0,2025-07-01T00:00:00Z,2025-08-10T00:00:00Z,2025-07-26T14:05:00Z,-70.79310345,rssi,ble_rssi,Pi
,,0,2025-07-01T00:00:00Z,2025-08-10T00:00:00Z,2025-07-26T14:10:00Z,-69.96610169,rssi,ble_rssi,Pi
,,0,2025-07-01T00:00:00Z,2025-08-10T00:00:00Z,2025-07-26T14:15:00Z,-71.48275862,rssi,ble_rssi,Pi
,,0,2025-07-01T00:00:00Z,2025-08-10T00:00:00Z,2025-07-26T14:20:00Z,-71.11864407,rssi,ble_rssi,Pi
,,0,2025-07-01T00:00:00Z,2025-08-10T00:00:00Z,2025-07-26T14:25:00Z,-70.10344828,rssi,ble_rssi,Pi
,,0,2025-07-01T00:00:00Z,2025-08-10T00:00:00Z,2025-07-26T14:30:00Z,-70.84745763,rssi,ble_rssi,Pi
,,0,2025-07-01T00:00:00Z,2025-08-10T00:00:00Z,2025-07-26T14:35:00Z,-71.4137931,rssi,ble_rssi,Pi
,,0,2025-07-01T00:00:00Z,2025-08-10T00:00:00Z,2025-07-26T14:40:00Z,-70.15517241,rssi,ble_rssi,Pi
,,0,2025-07-01T00:00:00Z,2025-08-10T00:00:00Z,2025-07-26T14:45:00Z,-70.05172414,rssi,ble_rssi,Pi
,,0,2025-07-01T00:00:00Z,2025-08-10T00:00:00Z,2025-07-26T14:50:00Z,-69.94827586,rssi,ble_rssi,Pi
,,0,2025-07-01T00:00:00Z,2025-08-10T00:00:00Z,2025-07-26T14:55:00Z,-70.38983051,rssi,ble_rssi,Pi
,,0,2025-07-01T00:00:00Z,2025-08-10T00:00:00Z,2025-07-26T15:00:00Z,-70.5862069,rssi,ble_rssi,Pi
,,0,2025-07-01T00:00:00Z,2025-08-10T00:00:00Z,2025-07-26T15:05:00Z,-70.39655172,rssi,ble_rssi,Pi
,,0,2025-07-01T00:00:00Z,2025-08-10T00:00:00Z,2025-07-26T15:10:00Z,-63.89473684,rssi,ble_rssi,Pi
,,0,2025-07-01T00:00:00Z,2025-08-10T00:00:00Z,2025-07-26T15:15:00Z,-65.13793103,rssi,ble_rssi,Pi
,,0,2025-07-01T00:00:00Z,2025-08-10T00:00:00Z,2025-07-26T15:20:00Z,-70.46551724,rssi,ble_rssi,Pi
,,0,2025-07-01T00:00:00Z,2025-08-10T00:00:00Z,2025-07-26T15:25:00Z,-72.20338983,rssi,ble_rssi,Pi
,,0,2025-07-01T00:00:00Z,2025-08-10T00:00:00Z,2025-07-26T15:30:00Z,-71.13793103,rssi,ble_rssi,Pi
,,0,2025-07-01T00:00:00Z,2025-08-10T00:00:00Z,2025-07-26T15:35:00Z,-69.31034483,rssi,ble_rssi,Pi
,,0,2025-07-01T00:00:00Z,2025-08-10T00:00:00Z,2025-07-26T15:40:00Z,-64.96551724,rssi,ble_rssi,Pi
,,0,2025-07-01T00:00:00Z,2025-08-10T00:00:00Z,2025-07-26T15:45:00Z,-57.20689655,rssi,ble_rssi,Pi
,,0,2025-07-01T00:00:00Z,2025-08-10T00:00:00Z,2025-07-26T15:50:00Z,-71.18965517,rssi,ble_rssi,Pi
,,0,2025-07-01T00:00:00Z,2025-08-10T00:00:00Z,2025-07-26T15:55:00Z,-70.93103448,rssi,ble_rssi,Pi
,,0,2025-07-01T00:00:00Z,2025-08-10T00:00:00Z,2025-07-26T16:00:00Z,-66.56896552,rssi,ble_rssi,Pi
,,0,2025-07-01T00:00:00Z,2025-08-10T00:00:00Z,2025-07-26T16:05:00Z,-65.15517241,rssi,ble_rssi,Pi
,,0,2025-07-01T00:00:00Z,2025-08-10T00:00:00Z,2025-07-26T16:10:00Z,-68.5862069,rssi,ble_rssi,Pi
,,0,2025-07-01T00:00:00Z,2025-08-10T00:00:00Z,2025-07-26T16:15:00Z,-70.29310345,rssi,ble_rssi,Pi
,,0,2025-07-01T00:00:00Z,2025-08-10T00:00:00Z,2025-07-26T16:20:00Z,-59.05172414,rssi,ble_rssi,Pi
,,0,2025-07-01T00:00:00Z,2025-08-10T00:00:00Z,2025-07-26T16:25:00Z,-69.54237288,rssi,ble_rssi,Pi
,,0,2025-07-01T00:00:00Z,2025-08-10T00:00:00Z,2025-07-26T16:30:00Z,-69.88135593,rssi,ble_rssi,Pi
,,0,2025-07-01T00:00:00Z,2025-08-10T00:00:00Z,2025-07-26T16:35:00Z,-71.01724138,rssi,ble_rssi,Pi
,,0,2025-07-01T00:00:00Z,2025-08-10T00:00:00Z,2025-07-26T16:40:00Z,-70.94915254,rssi,ble_rssi,Pi
,,0,2025-07-01T00:00:00Z,2025-08-10T00:00:00Z,2025-07-26T16:45:00Z,-70.43103448,rssi,ble_rssi,Pi
,,0,2025-07-01T00:00:00Z,2025-08-10T00:00:00Z,2025-07-26T16:50:00Z,-70.49152542,rssi,ble_rssi,Pi
,,0,2025-07-01T00:00:00Z,2025-08-10T00:00:00Z,2025-07-26T16:55:00Z,-69.94827586,rssi,ble_rssi,Pi
,,0,2025-07-01T00:00:00Z,2025-08-10T00:00:00Z,2025-07-26T17:00:00Z,-68.94827586,rssi,ble_rssi,Pi
,,0,2025-07-01T00:00:00Z,2025-08-10T00:00:00Z,2025-07-26T17:05:00Z,-69.62068966,rssi,ble_rssi,Pi
,,0,2025-07-01T00:00:00Z,2025-08-10T00:00:00Z,2025-07-26T17:10:00Z,-68.55932203,rssi,ble_rssi,Pi
,,0,2025-07-01T00:00:00Z,2025-08-10T00:00:00Z,2025-07-26T17:15:00Z,-64.36206897,rssi,ble_rssi,Pi
,,0,2025-07-01T00:00:00Z,2025-08-10T00:00:00Z,2025-07-26T17:20:00Z,-65.31578947,rssi,ble_rssi,Pi
,,0,2025-07-01T00:00:00Z,2025-08-10T00:00:00Z,2025-07-26T17:25:00Z,-67.89830508,rssi,ble_rssi,Pi
,,0,2025-07-01T00:00:00Z,2025-08-10T00:00:00Z,2025-07-26T17:30:00Z,-70.34482759,rssi,ble_rssi,Pi
,,0,2025-07-01T00:00:00Z,2025-08-10T00:00:00Z,2025-07-26T17:35:00Z,-69.43103448,rssi,ble_rssi,Pi
,,0,2025-07-01T00:00:00Z,2025-08-10T00:00:00Z,2025-07-26T17:40:00Z,-70.79310345,rssi,ble_rssi,Pi
,,0,2025-07-01T00:00:00Z,2025-08-10T00:00:00Z,2025-07-26T17:45:00Z,-66.69491525,rssi,ble_rssi,Pi
,,0,2025-07-01T00:00:00Z,2025-08-10T00:00:00Z,2025-07-26T17:50:00Z,-70.31034483,rssi,ble_rssi,Pi
,,0,2025-07-01T00:00:00Z,2025-08-10T00:00:00Z,2025-07-26T17:55:00Z,-71.01694915,rssi,ble_rssi,Pi
,,0,2025-07-01T00:00:00Z,2025-08-10T00:00:00Z,2025-07-26T18:00:00Z,-71.84745763,rssi,ble_rssi,Pi
,,0,2025-07-01T00:00:00Z,2025-08-10T00:00:00Z,2025-07-26T18:05:00Z,-70.34482759,rssi,ble_rssi,Pi
,,0,2025-07-01T00:00:00Z,2025-08-10T00:00:00Z,2025-07-26T18:10:00Z,-70.89830508,rssi,ble_rssi,Pi
,,0,2025-07-01T00:00:00Z,2025-08-10T00:00:00Z,2025-07-26T18:15:00Z,-71.48275862,rssi,ble_rssi,Pi
,,0,2025-07-01T00:00:00Z,2025-08-10T00:00:00Z,2025-07-26T18:20:00Z,-70.27118644,rssi,ble_rssi,Pi
,,0,2025-07-01T00:00:00Z,2025-08-10T00:00:00Z,2025-07-26T18:25:00Z,-70.31034483,rssi,ble_rssi,Pi
,,0,2025-07-01T00:00:00Z,2025-08-10T00:00:00Z,2025-07-26T18:30:00Z,-70.24137931,rssi,ble_rssi,Pi
,,0,2025-07-01T00:00:00Z,2025-08-10T00:00:00Z,2025-07-26T18:35:00Z,-70.70689655,rssi,ble_rssi,Pi
,,0,2025-07-01T00:00:00Z,2025-08-10T00:00:00Z,2025-07-26T18:40:00Z,-69.89655172,rssi,ble_rssi,Pi
,,0,2025-07-01T00:00:00Z,2025-08-10T00:00:00Z,2025-07-26T18:45:00Z,-68.65517241,rssi,ble_rssi,Pi
,,0,2025-07-01T00:00:00Z,2025-08-10T00:00:00Z,2025-07-26T18:50:00Z,-69.55172414,rssi,ble_rssi,Pi
,,0,2025-07-01T00:00:00Z,2025-08-10T00:00:00Z,2025-07-26T18:55:00Z,-70.25862069,rssi,ble_rssi,Pi
,,0,2025-07-01T00:00:00Z,2025-08-10T00:00:00Z,2025-07-26T19:00:00Z,-70.44827586,rssi,ble_rssi,Pi
,,0,2025-07-01T00:00:00Z,2025-08-10T00:00:00Z,2025-07-26T19:05:00Z,-69.86206897,rssi,ble_rssi,Pi
,,0,2025-07-01T00:00:00Z,2025-08-10T00:00:00Z,2025-07-26T19:10:00Z,-70.11864407,rssi,ble_rssi,Pi
,,0,2025-07-01T00:00:00Z,2025-08-10T00:00:00Z,2025-07-26T19:15:00Z,-69.84482759,rssi,ble_rssi,Pi
,,0,2025-07-01T00:00:00Z,2025-08-10T00:00:00Z,2025-07-26T19:20:00Z,-70.22413793,rssi,ble_rssi,Pi
,,0,2025-07-01T00:00:00Z,2025-08-10T00:00:00Z,2025-07-26T19:25:00Z,-72.12068966,rssi,ble_rssi,Pi
,,0,2025-07-01T00:00:00Z,2025-08-10T00:00:00Z,2025-07-26T19:30:00Z,-70.74576271,rssi,ble_rssi,Pi
,,0,2025-07-01T00:00:00Z,2025-08-10T00:00:00Z,2025-07-26T19:35:00Z,-70.96551724,rssi,ble_rssi,Pi
,,0,2025-07-01T00:00:00Z,2025-08-10T00:00:00Z,2025-07-26T19:40:00Z,-71.23728814,rssi,ble_rssi,Pi
,,0,2025-07-01T00:00:00Z,2025-08-10T00:00:00Z,2025-07-26T19:45:00Z,-72.25423729,rssi,ble_rssi,Pi
,,0,2025-07-01T00:00:00Z,2025-08-10T00:00:00Z,2025-07-26T19:50:00Z,-71.20689655,rssi,ble_rssi,Pi
,,0,2025-07-01T00:00:00Z,2025-08-10T00:00:00Z,2025-07-26T19:55:00Z,-70.96610169,rssi,ble_rssi,Pi
,,0,2025-07-01T00:00:00Z,2025-08-10T00:00:00Z,2025-07-26T20:00:00Z,-71.5,rssi,ble_rssi,Pi
,,0,2025-07-01T00:00:00Z,2025-08-10T00:00:00Z,2025-07-26T20:05:00Z,-71.27118644,rssi,ble_rssi,Pi
,,0,2025-07-01T00:00:00Z,2025-08-10T00:00:00Z,2025-07-26T20:10:00Z,-70.6779661,rssi,ble_rssi,Pi
,,0,2025-07-01T00:00:00Z,2025-08-10T00:00:00Z,2025-07-26T20:15:00Z,-70.84482759,rssi,ble_rssi,Pi
,,0,2025-07-01T00:00:00Z,2025-08-10T00:00:00Z,2025-07-26T20:20:00Z,-71.01694915,rssi,ble_rssi,Pi
,,0,2025-07-01T00:00:00Z,2025-08-10T00:00:00Z,2025-07-26T20:25:00Z,-70.68965517,rssi,ble_rssi,Pi
,,0,2025-07-01T00:00:00Z,2025-08-10T00:00:00Z,2025-07-26T20:30:00Z,-70.16949153,rssi,ble_rssi,Pi
,,0,2025-07-01T00:00:00Z,2025-08-10T00:00:00Z,2025-07-26T20:35:00Z,-71.74576271,rssi,ble_rssi,Pi
,,0,2025-07-01T00:00:00Z,2025-08-10T00:00:00Z,2025-07-26T20:40:00Z,-69.29310345,rssi,ble_rssi,Pi
,,0,2025-07-01T00:00:00Z,2025-08-10T00:00:00Z,2025-07-26T20:45:00Z,-74.3559322,rssi,ble_rssi,Pi
,,0,2025-07-01T00:00:00Z,2025-08-10T00:00:00Z,2025-07-26T20:50:00Z,-70.47457627,rssi,ble_rssi,Pi
,,0,2025-07-01T00:00:00Z,2025-08-10T00:00:00Z,2025-07-26T20:55:00Z,-71.24137931,rssi,ble_rssi,Pi
,,0,2025-07-01T00:00:00Z,2025-08-10T00:00:00Z,2025-07-26T21:00:00Z,-70.27118644,rssi,ble_rssi,Pi
,,0,2025-07-01T00:00:00Z,2025-08-10T00:00:00Z,2025-07-26T21:05:00Z,-71.01694915,rssi,ble_rssi,Pi
,,0,2025-07-01T00:00:00Z,2025-08-10T00:00:00Z,2025-07-26T21:10:00Z,-70.56896552,rssi,ble_rssi,Pi
,,0,2025-07-01T00:00:00Z,2025-08-10T00:00:00Z,2025-07-26T21:15:00Z,-71.01694915,rssi,ble_rssi,Pi
,,0,2025-07-01T00:00:00Z,2025-08-10T00:00:00Z,2025-07-26T21:20:00Z,-70.88135593,rssi,ble_rssi,Pi
,,0,2025-07-01T00:00:00Z,2025-08-10T00:00:00Z,2025-07-26T21:25:00Z,-70.93103448,rssi,ble_rssi,Pi
,,0,2025-07-01T00:00:00Z,2025-08-10T00:00:00Z,2025-07-26T21:30:00Z,-70.83050847,rssi,ble_rssi,Pi
,,0,2025-07-01T00:00:00Z,2025-08-10T00:00:00Z,2025-07-26T21:35:00Z,-71.15254237,rssi,ble_rssi,Pi
,,0,2025-07-01T00:00:00Z,2025-08-10T00:00:00Z,2025-07-26T21:40:00Z,-70.51724138,rssi,ble_rssi,Pi
,,0,2025-07-01T00:00:00Z,2025-08-10T00:00:00Z,2025-07-26T21:45:00Z,-71.50847458,rssi,ble_rssi,Pi
,,0,2025-07-01T00:00:00Z,2025-08-10T00:00:00Z,2025-07-26T21:50:00Z,-71.77966102,rssi,ble_rssi,Pi
,,0,2025-07-01T00:00:00Z,2025-08-10T00:00:00Z,2025-07-26T21:55:00Z,-71,rssi,ble_rssi,Pi
,,0,2025-07-01T00:00:00Z,2025-08-10T00:00:00Z,2025-07-26T22:00:00Z,-70.32758621,rssi,ble_rssi,Pi
,,0,2025-07-01T00:00:00Z,2025-08-10T00:00:00Z,2025-07-26T22:05:00Z,-70.6779661,rssi,ble_rssi,Pi
,,0,2025-07-01T00:00:00Z,2025-08-10T00:00:00Z,2025-07-26T22:10:00Z,-70.88135593,rssi,ble_rssi,Pi
,,0,2025-07-01T00:00:00Z,2025-08-10T00:00:00Z,2025-07-26T22:15:00Z,-70.24137931,rssi,ble_rssi,Pi
,,0,2025-07-01T00:00:00Z,2025-08-10T00:00:00Z,2025-07-26T22:20:00Z,-71.10169492,rssi,ble_rssi,Pi
,,0,2025-07-01T00:00:00Z,2025-08-10T00:00:00Z,2025-07-26T22:25:00Z,-70.25423729,rssi,ble_rssi,Pi
,,0,2025-07-01T00:00:00Z,2025-08-10T00:00:00Z,2025-07-26T22:30:00Z,-70.29310345,rssi,ble_rssi,Pi
,,0,2025-07-01T00:00:00Z,2025-08-10T00:00:00Z,2025-07-26T22:35:00Z,-70.82758621,rssi,ble_rssi,Pi
,,0,2025-07-01T00:00:00Z,2025-08-10T00:00:00Z,2025-07-26T22:40:00Z,-70.06779661,rssi,ble_rssi,Pi
,,0,2025-07-01T00:00:00Z,2025-08-10T00:00:00Z,2025-07-26T22:45:00Z,-71.42372881,rssi,ble_rssi,Pi
,,0,2025-07-01T00:00:00Z,2025-08-10T00:00:00Z,2025-07-26T22:50:00Z,-71.37931034,rssi,ble_rssi,Pi
,,0,2025-07-01T00:00:00Z,2025-08-10T00:00:00Z,2025-07-26T22:55:00Z,-70.44067797,rssi,ble_rssi,Pi
,,0,2025-07-01T00:00:00Z,2025-08-10T00:00:00Z,2025-07-26T23:00:00Z,-71.25423729,rssi,ble_rssi,Pi
,,0,2025-07-01T00:00:00Z,2025-08-10T00:00:00Z,2025-07-26T23:05:00Z,-70.72413793,rssi,ble_rssi,Pi
,,0,2025-07-01T00:00:00Z,2025-08-10T00:00:00Z,2025-07-26T23:10:00Z,-71.13559322,rssi,ble_rssi,Pi
,,0,2025-07-01T00:00:00Z,2025-08-10T00:00:00Z,2025-07-26T23:15:00Z,-70.86440678,rssi,ble_rssi,Pi
,,0,2025-07-01T00:00:00Z,2025-08-10T00:00:00Z,2025-07-26T23:20:00Z,-70.74576271,rssi,ble_rssi,Pi
,,0,2025-07-01T00:00:00Z,2025-08-10T00:00:00Z,2025-07-26T23:25:00Z,-70.82758621,rssi,ble_rssi,Pi
,,0,2025-07-01T00:00:00Z,2025-08-10T00:00:00Z,2025-07-26T23:30:00Z,-70.20338983,rssi,ble_rssi,Pi
,,0,2025-07-01T00:00:00Z,2025-08-10T00:00:00Z,2025-07-26T23:35:00Z,-71.3559322,rssi,ble_rssi,Pi
,,0,2025-07-01T00:00:00Z,2025-08-10T00:00:00Z,2025-07-26T23:40:00Z,-70.29310345,rssi,ble_rssi,Pi
,,0,2025-07-01T00:00:00Z,2025-08-10T00:00:00Z,2025-07-26T23:45:00Z,-69.66101695,rssi,ble_rssi,Pi
,,0,2025-07-01T00:00:00Z,2025-08-10T00:00:00Z,2025-07-26T23:50:00Z,-71.22033898,rssi,ble_rssi,Pi
,,0,2025-07-01T00:00:00Z,2025-08-10T00:00:00Z,2025-07-26T23:55:00Z,-70.20689655,rssi,ble_rssi,Pi
,,0,2025-07-01T00:00:00Z,2025-08-10T00:00:00Z,2025-07-27T00:00:00Z,-71.55932203,rssi,ble_rssi,Pi
,,0,2025-07-01T00:00:00Z,2025-08-10T00:00:00Z,2025-07-27T00:05:00Z,-69.72881356,rssi,ble_rssi,Pi
,,0,2025-07-01T00:00:00Z,2025-08-10T00:00:00Z,2025-07-27T00:10:00Z,-70.79661017,rssi,ble_rssi,Pi
,,0,2025-07-01T00:00:00Z,2025-08-10T00:00:00Z,2025-07-27T00:15:00Z,-72.31034483,rssi,ble_rssi,Pi
,,0,2025-07-01T00:00:00Z,2025-08-10T00:00:00Z,2025-07-27T00:20:00Z,-70.54237288,rssi,ble_rssi,Pi
,,0,2025-07-01T00:00:00Z,2025-08-10T00:00:00Z,2025-07-27T00:25:00Z,-70.86440678,rssi,ble_rssi,Pi
,,0,2025-07-01T00:00:00Z,2025-08-10T00:00:00Z,2025-07-27T00:30:00Z,-72.24137931,rssi,ble_rssi,Pi
,,0,2025-07-01T00:00:00Z,2025-08-10T00:00:00Z,2025-07-27T00:35:00Z,-72.93220339,rssi,ble_rssi,Pi
,,0,2025-07-01T00:00:00Z,2025-08-10T00:00:00Z,2025-07-27T00:40:00Z,-72.33898305,rssi,ble_rssi,Pi
,,0,2025-07-01T00:00:00Z,2025-08-10T00:00:00Z,2025-07-27T00:45:00Z,-70.82758621,rssi,ble_rssi,Pi
,,0,2025-07-01T00:00:00Z,2025-08-10T00:00:00Z,2025-07-27T00:50:00Z,-71.27118644,rssi,ble_rssi,Pi
,,0,2025-07-01T00:00:00Z,2025-08-10T00:00:00Z,2025-07-27T00:55:00Z,-69.83050847,rssi,ble_rssi,Pi
,,0,2025-07-01T00:00:00Z,2025-08-10T00:00:00Z,2025-07-27T01:00:00Z,-71.32758621,rssi,ble_rssi,Pi
,,0,2025-07-01T00:00:00Z,2025-08-10T00:00:00Z,2025-07-27T01:05:00Z,-71.22033898,rssi,ble_rssi,Pi
,,0,2025-07-01T00:00:00Z,2025-08-10T00:00:00Z,2025-07-27T01:10:00Z,-70.45762712,rssi,ble_rssi,Pi
,,0,2025-07-01T00:00:00Z,2025-08-10T00:00:00Z,2025-07-27T01:15:00Z,-71.22033898,rssi,ble_rssi,Pi
,,0,2025-07-01T00:00:00Z,2025-08-10T00:00:00Z,2025-07-27T01:20:00Z,-71.03448276,rssi,ble_rssi,Pi
,,0,2025-07-01T00:00:00Z,2025-08-10T00:00:00Z,2025-07-27T01:25:00Z,-71.28813559,rssi,ble_rssi,Pi
,,0,2025-07-01T00:00:00Z,2025-08-10T00:00:00Z,2025-07-27T01:30:00Z,-70.6779661,rssi,ble_rssi,Pi
,,0,2025-07-01T00:00:00Z,2025-08-10T00:00:00Z,2025-07-27T01:35:00Z,-71.82758621,rssi,ble_rssi,Pi
,,0,2025-07-01T00:00:00Z,2025-08-10T00:00:00Z,2025-07-27T01:40:00Z,-70.66101695,rssi,ble_rssi,Pi
,,0,2025-07-01T00:00:00Z,2025-08-10T00:00:00Z,2025-07-27T01:45:00Z,-70.91525424,rssi,ble_rssi,Pi
,,0,2025-07-01T00:00:00Z,2025-08-10T00:00:00Z,2025-07-27T01:50:00Z,-71.27118644,rssi,ble_rssi,Pi
,,0,2025-07-01T00:00:00Z,2025-08-10T00:00:00Z,2025-07-27T01:55:00Z,-70.37931034,rssi,ble_rssi,Pi
,,0,2025-07-01T00:00:00Z,2025-08-10T00:00:00Z,2025-07-27T02:00:00Z,-70.27118644,rssi,ble_rssi,Pi
,,0,2025-07-01T00:00:00Z,2025-08-10T00:00:00Z,2025-07-27T02:05:00Z,-72.20338983,rssi,ble_rssi,Pi
,,0,2025-07-01T00:00:00Z,2025-08-10T00:00:00Z,2025-07-27T02:10:00Z,-70.46551724,rssi,ble_rssi,Pi
,,0,2025-07-01T00:00:00Z,2025-08-10T00:00:00Z,2025-07-27T02:15:00Z,-71.98305085,rssi,ble_rssi,Pi
,,0,2025-07-01T00:00:00Z,2025-08-10T00:00:00Z,2025-07-27T02:20:00Z,-70.59322034,rssi,ble_rssi,Pi
,,0,2025-07-01T00:00:00Z,2025-08-10T00:00:00Z,2025-07-27T02:25:00Z,-71.44067797,rssi,ble_rssi,Pi
,,0,2025-07-01T00:00:00Z,2025-08-10T00:00:00Z,2025-07-27T02:30:00Z,-71.36206897,rssi,ble_rssi,Pi
,,0,2025-07-01T00:00:00Z,2025-08-10T00:00:00Z,2025-07-27T02:35:00Z,-71.10169492,rssi,ble_rssi,Pi
,,0,2025-07-01T00:00:00Z,2025-08-10T00:00:00Z,2025-07-27T02:40:00Z,-71.15254237,rssi,ble_rssi,Pi
,,0,2025-07-01T00:00:00Z,2025-08-10T00:00:00Z,2025-07-27T02:45:00Z,-70.55172414,rssi,ble_rssi,Pi
,,0,2025-07-01T00:00:00Z,2025-08-10T00:00:00Z,2025-07-27T02:50:00Z,-70.18644068,rssi,ble_rssi,Pi
,,0,2025-07-01T00:00:00Z,2025-08-10T00:00:00Z,2025-07-27T02:55:00Z,-71.23728814,rssi,ble_rssi,Pi
,,0,2025-07-01T00:00:00Z,2025-08-10T00:00:00Z,2025-07-27T03:00:00Z,-72.10344828,rssi,ble_rssi,Pi
,,0,2025-07-01T00:00:00Z,2025-08-10T00:00:00Z,2025-07-27T03:05:00Z,-70.10169492,rssi,ble_rssi,Pi
,,0,2025-07-01T00:00:00Z,2025-08-10T00:00:00Z,2025-07-27T03:10:00Z,-70.20338983,rssi,ble_rssi,Pi
,,0,2025-07-01T00:00:00Z,2025-08-10T00:00:00Z,2025-07-27T03:15:00Z,-71.06896552,rssi,ble_rssi,Pi
,,0,2025-07-01T00:00:00Z,2025-08-10T00:00:00Z,2025-07-27T03:20:00Z,-71.05084746,rssi,ble_rssi,Pi
,,0,2025-07-01T00:00:00Z,2025-08-10T00:00:00Z,2025-07-27T03:25:00Z,-70.94915254,rssi,ble_rssi,Pi
,,0,2025-07-01T00:00:00Z,2025-08-10T00:00:00Z,2025-07-27T03:30:00Z,-70.81034483,rssi,ble_rssi,Pi
,,0,2025-07-01T00:00:00Z,2025-08-10T00:00:00Z,2025-07-27T03:35:00Z,-71.03389831,rssi,ble_rssi,Pi
,,0,2025-07-01T00:00:00Z,2025-08-10T00:00:00Z,2025-07-27T03:40:00Z,-71.55932203,rssi,ble_rssi,Pi
,,0,2025-07-01T00:00:00Z,2025-08-10T00:00:00Z,2025-07-27T03:45:00Z,-71.25423729,rssi,ble_rssi,Pi
,,0,2025-07-01T00:00:00Z,2025-08-10T00:00:00Z,2025-07-27T03:50:00Z,-71.56896552,rssi,ble_rssi,Pi
,,0,2025-07-01T00:00:00Z,2025-08-10T00:00:00Z,2025-07-27T03:55:00Z,-71.69491525,rssi,ble_rssi,Pi
,,0,2025-07-01T00:00:00Z,2025-08-10T00:00:00Z,2025-07-27T04:00:00Z,-70.59322034,rssi,ble_rssi,Pi
,,0,2025-07-01T00:00:00Z,2025-08-10T00:00:00Z,2025-07-27T04:05:00Z,-70.67241379,rssi,ble_rssi,Pi
,,0,2025-07-01T00:00:00Z,2025-08-10T00:00:00Z,2025-07-27T04:10:00Z,-70.16949153,rssi,ble_rssi,Pi
,,0,2025-07-01T00:00:00Z,2025-08-10T00:00:00Z,2025-07-27T04:15:00Z,-72.01694915,rssi,ble_rssi,Pi
,,0,2025-07-01T00:00:00Z,2025-08-10T00:00:00Z,2025-07-27T04:20:00Z,-71.94915254,rssi,ble_rssi,Pi
,,0,2025-07-01T00:00:00Z,2025-08-10T00:00:00Z,2025-07-27T04:25:00Z,-69.43103448,rssi,ble_rssi,Pi
,,0,2025-07-01T00:00:00Z,2025-08-10T00:00:00Z,2025-07-27T04:30:00Z,-71.22033898,rssi,ble_rssi,Pi
,,0,2025-07-01T00:00:00Z,2025-08-10T00:00:00Z,2025-07-27T04:35:00Z,-70.49152542,rssi,ble_rssi,Pi
,,0,2025-07-01T00:00:00Z,2025-08-10T00:00:00Z,2025-07-27T04:40:00Z,-72.48275862,rssi,ble_rssi,Pi
,,0,2025-07-01T00:00:00Z,2025-08-10T00:00:00Z,2025-07-27T04:45:00Z,-71.03389831,rssi,ble_rssi,Pi
,,0,2025-07-01T00:00:00Z,2025-08-10T00:00:00Z,2025-07-27T04:50:00Z,-71.54237288,rssi,ble_rssi,Pi
,,0,2025-07-01T00:00:00Z,2025-08-10T00:00:00Z,2025-07-27T04:55:00Z,-71.54237288,rssi,ble_rssi,Pi
,,0,2025-07-01T00:00:00Z,2025-08-10T00:00:00Z,2025-07-27T05:00:00Z,-71.22413793,rssi,ble_rssi,Pi
,,0,2025-07-01T00:00:00Z,2025-08-10T00:00:00Z,2025-07-27T05:05:00Z,-71.18644068,rssi,ble_rssi,Pi
,,0,2025-07-01T00:00:00Z,2025-08-10T00:00:00Z,2025-07-27T05:10:00Z,-71.86440678,rssi,ble_rssi,Pi
,,0,2025-07-01T00:00:00Z,2025-08-10T00:00:00Z,2025-07-27T05:15:00Z,-72.38983051,rssi,ble_rssi,Pi
,,0,2025-07-01T00:00:00Z,2025-08-10T00:00:00Z,2025-07-27T05:20:00Z,-70.98275862,rssi,ble_rssi,Pi
,,0,2025-07-01T00:00:00Z,2025-08-10T00:00:00Z,2025-07-27T05:25:00Z,-70.88135593,rssi,ble_rssi,Pi
,,0,2025-07-01T00:00:00Z,2025-08-10T00:00:00Z,2025-07-27T05:30:00Z,-70.91525424,rssi,ble_rssi,Pi
,,0,2025-07-01T00:00:00Z,2025-08-10T00:00:00Z,2025-07-27T05:35:00Z,-71.13793103,rssi,ble_rssi,Pi
,,0,2025-07-01T00:00:00Z,2025-08-10T00:00:00Z,2025-07-27T05:40:00Z,-71.45762712,rssi,ble_rssi,Pi
,,0,2025-07-01T00:00:00Z,2025-08-10T00:00:00Z,2025-07-27T05:45:00Z,-71.84745763,rssi,ble_rssi,Pi
